pairID,gold_label
74706256.jpg#0r1e,entailment
74706256.jpg#0r1n,neutral
74706256.jpg#0r1c,contradiction
2149434880.jpg#0r1c,contradiction
2149434880.jpg#0r1n,neutral
2149434880.jpg#0r1e,entailment
3446484702.jpg#0r1n,neutral
3446484702.jpg#0r1e,entailment
524105255.jpg#2r1n,neutral
524105255.jpg#2r1e,entailment
524105255.jpg#2r1c,neutral
4591228112.jpg#3r1c,entailment
4591228112.jpg#3r1n,neutral
4591228112.jpg#3r1e,neutral
6966309732.jpg#1r1e,contradiction
6966309732.jpg#1r1n,neutral
6966309732.jpg#1r1c,contradiction
2638054798.jpg#1r1c,contradiction
2638054798.jpg#1r1e,contradiction
2638054798.jpg#1r1n,neutral
2015953389.jpg#4r1n,entailment
2015953389.jpg#4r1c,neutral
2015953389.jpg#4r1e,entailment
213344147.jpg#4r1n,entailment
213344147.jpg#4r1c,contradiction
213344147.jpg#4r1e,entailment
5840087663.jpg#1r1n,neutral
5840087663.jpg#1r1c,entailment
5840087663.jpg#1r1e,entailment
4713156011.jpg#2r1e,contradiction
4713156011.jpg#2r1c,contradiction
4713156011.jpg#2r1n,neutral
6878167613.jpg#2r1n,entailment
6878167613.jpg#2r1e,neutral
6878167613.jpg#2r1c,neutral
1420060118.jpg#3r1c,contradiction
1420060118.jpg#3r1e,entailment
1420060118.jpg#3r1n,contradiction
4774744625.jpg#3r1n,entailment
4774744625.jpg#3r1c,contradiction
4774744625.jpg#3r1e,entailment
4951049912.jpg#4r1e,entailment
4951049912.jpg#4r1n,entailment
4951049912.jpg#4r1c,contradiction
145282619.jpg#4r1c,contradiction
145282619.jpg#4r1n,neutral
145282619.jpg#4r1e,entailment
145282619.jpg#1r1e,entailment
145282619.jpg#1r1n,neutral
145282619.jpg#1r1c,entailment
2679565682.jpg#0r1e,entailment
2679565682.jpg#0r1c,entailment
2679565682.jpg#0r1n,entailment
3214333978.jpg#3r1e,neutral
3214333978.jpg#3r1n,contradiction
3214333978.jpg#3r1c,contradiction
3977104006.jpg#1r1n,neutral
3977104006.jpg#1r1c,contradiction
3977104006.jpg#1r1e,entailment
7236594962.jpg#1r1c,contradiction
7236594962.jpg#1r1e,neutral
7236594962.jpg#1r1n,neutral
241347547.jpg#1r1c,contradiction
241347547.jpg#1r1n,neutral
241347547.jpg#1r1e,entailment
311907717.jpg#0r1e,contradiction
311907717.jpg#0r1n,entailment
311907717.jpg#0r1c,entailment
3357520849.jpg#0r1n,contradiction
3357520849.jpg#0r1c,entailment
3357520849.jpg#0r1e,entailment
282741726.jpg#1r1e,entailment
282741726.jpg#1r1c,entailment
282741726.jpg#1r1n,neutral
2098777590.jpg#1r1n,entailment
2098777590.jpg#1r1c,contradiction
2098777590.jpg#1r1e,entailment
2866093652.jpg#1r1n,contradiction
2866093652.jpg#1r1e,entailment
2866093652.jpg#1r1c,contradiction
4661134609.jpg#0r1c,entailment
4661134609.jpg#0r1n,neutral
4661134609.jpg#0r1e,neutral
3493244032.jpg#1r1n,neutral
3493244032.jpg#1r1c,neutral
3493244032.jpg#1r1e,entailment
3815355917.jpg#4r1e,entailment
3815355917.jpg#4r1n,neutral
3815355917.jpg#4r1c,contradiction
2512450458.jpg#1r1e,entailment
2512450458.jpg#1r1n,neutral
3579457159.jpg#3r1c,entailment
3579457159.jpg#3r1n,entailment
3579457159.jpg#3r1e,entailment
142802798.jpg#1r1n,neutral
142802798.jpg#1r1e,contradiction
142802798.jpg#1r1c,contradiction
2863186021.jpg#0r1n,entailment
2863186021.jpg#0r1c,entailment
2863186021.jpg#0r1e,entailment
2353088412.jpg#4r1c,contradiction
2353088412.jpg#4r1n,entailment
2353088412.jpg#4r1e,neutral
3897974076.jpg#0r1n,neutral
3897974076.jpg#0r1e,entailment
2713036593.jpg#3r1c,contradiction
2713036593.jpg#3r1e,contradiction
2713036593.jpg#3r1n,entailment
4967328828.jpg#1r1c,neutral
4967328828.jpg#1r1n,neutral
4967328828.jpg#1r1e,contradiction
3474406285.jpg#3r1n,neutral
3474406285.jpg#3r1c,neutral
3474406285.jpg#3r1e,entailment
384577800.jpg#1r1n,neutral
384577800.jpg#1r1e,entailment
384577800.jpg#1r1c,entailment
4848911761.jpg#1r1n,neutral
4848911761.jpg#1r1e,entailment
4848911761.jpg#1r1c,neutral
2045445292.jpg#1r1n,neutral
2045445292.jpg#1r1c,entailment
2045445292.jpg#1r1e,entailment
2045445292.jpg#2r1e,neutral
2045445292.jpg#2r1c,neutral
2045445292.jpg#2r1n,neutral
6332384430.jpg#0r1n,entailment
6332384430.jpg#0r1c,contradiction
6332384430.jpg#0r1e,entailment
5001895034.jpg#2r1c,contradiction
5001895034.jpg#2r1n,entailment
5001895034.jpg#2r1e,entailment
6208501317.jpg#4r1c,contradiction
6208501317.jpg#4r1e,entailment
6208501317.jpg#4r1n,neutral
3202798691.jpg#4r1c,contradiction
3202798691.jpg#4r1e,entailment
3202798691.jpg#4r1n,entailment
4969473643.jpg#2r1e,entailment
4969473643.jpg#2r1n,entailment
4969473643.jpg#2r1c,entailment
3360178782.jpg#3r1n,neutral
3360178782.jpg#3r1e,entailment
3360178782.jpg#3r1c,contradiction
3360178782.jpg#0r1c,contradiction
3360178782.jpg#0r1e,entailment
3360178782.jpg#0r1n,neutral
4970594489.jpg#0r1c,entailment
4970594489.jpg#0r1e,entailment
4970594489.jpg#0r1n,entailment
85306246.jpg#1r1e,entailment
85306246.jpg#1r1n,neutral
85306246.jpg#1r1c,contradiction
424506167.jpg#3r1c,contradiction
424506167.jpg#3r1n,contradiction
424506167.jpg#3r1e,entailment
3143978284.jpg#0r1e,entailment
3143978284.jpg#0r1n,neutral
3143978284.jpg#0r1c,contradiction
3767684836.jpg#0r1n,neutral
3767684836.jpg#0r1c,neutral
3767684836.jpg#0r1e,entailment
2178064851.jpg#2r1e,entailment
2178064851.jpg#2r1c,neutral
2178064851.jpg#2r1n,neutral
5246144625.jpg#0r1c,contradiction
5246144625.jpg#0r1e,entailment
5246144625.jpg#0r1n,neutral
3694071771.jpg#0r1c,contradiction
3694071771.jpg#0r1n,neutral
3694071771.jpg#0r1e,entailment
4735943244.jpg#0r1c,contradiction
4735943244.jpg#0r1n,contradiction
4735943244.jpg#0r1e,contradiction
3330935489.jpg#4r1n,neutral
3330935489.jpg#4r1e,entailment
3330935489.jpg#4r1c,contradiction
571002259.jpg#3r1n,contradiction
571002259.jpg#3r1e,entailment
571002259.jpg#3r1c,contradiction
4183662919.jpg#3r1n,neutral
4183662919.jpg#3r1e,entailment
4183662919.jpg#3r1c,neutral
3047559556.jpg#0r1n,contradiction
3047559556.jpg#0r1c,contradiction
3047559556.jpg#0r1e,entailment
2973269132.jpg#4r1e,contradiction
2973269132.jpg#4r1n,neutral
2973269132.jpg#4r1c,contradiction
3046312861.jpg#3r1e,neutral
3046312861.jpg#3r1c,neutral
3046312861.jpg#3r1n,neutral
1891462514.jpg#2r1c,contradiction
1891462514.jpg#2r1e,entailment
1891462514.jpg#2r1n,contradiction
3639547922.jpg#1r1e,contradiction
3639547922.jpg#1r1c,contradiction
3639547922.jpg#1r1n,neutral
3550763985.jpg#0r1c,contradiction
3550763985.jpg#0r1n,neutral
3550763985.jpg#0r1e,entailment
2245916742.jpg#2r1e,neutral
2245916742.jpg#2r1c,neutral
2245916742.jpg#2r1n,neutral
3604391853.jpg#0r1n,neutral
3604391853.jpg#0r1c,contradiction
3604391853.jpg#0r1e,entailment
2338798208.jpg#2r1n,contradiction
2338798208.jpg#2r1e,contradiction
2338798208.jpg#2r1c,contradiction
2537683592.jpg#4r1e,entailment
2537683592.jpg#4r1c,contradiction
2537683592.jpg#4r1n,neutral
5012159302.jpg#2r1c,contradiction
5012159302.jpg#2r1n,neutral
5012159302.jpg#2r1e,neutral
5012159302.jpg#3r1c,entailment
5012159302.jpg#3r1n,neutral
5012159302.jpg#3r1e,neutral
5523538212.jpg#3r1c,entailment
5523538212.jpg#3r1e,entailment
5523538212.jpg#3r1n,entailment
5922967014.jpg#3r1e,neutral
5922967014.jpg#3r1c,contradiction
5922967014.jpg#3r1n,entailment
3329207492.jpg#1r1c,neutral
3329207492.jpg#1r1n,neutral
3329207492.jpg#1r1e,contradiction
3030824089.jpg#4r1n,entailment
3030824089.jpg#4r1e,entailment
3030824089.jpg#4r1c,entailment
3030824089.jpg#0r1n,neutral
3030824089.jpg#0r1c,contradiction
3030824089.jpg#0r1e,entailment
4931700621.jpg#0r1c,contradiction
4931700621.jpg#0r1n,neutral
4931700621.jpg#0r1e,entailment
509241560.jpg#3r1e,entailment
509241560.jpg#3r1c,contradiction
509241560.jpg#3r1n,contradiction
4796742329.jpg#4r1n,neutral
4796742329.jpg#4r1e,entailment
4796742329.jpg#4r1c,contradiction
4484802872.jpg#2r1n,entailment
4484802872.jpg#2r1e,entailment
4484802872.jpg#2r1c,contradiction
4484802872.jpg#1r1e,neutral
4484802872.jpg#1r1n,neutral
4484802872.jpg#1r1c,neutral
4484802872.jpg#0r1c,contradiction
4484802872.jpg#0r1e,entailment
4484802872.jpg#0r1n,neutral
1937262236.jpg#3r1n,neutral
1937262236.jpg#3r1c,contradiction
1937262236.jpg#3r1e,entailment
3941241861.jpg#0r1n,entailment
3941241861.jpg#0r1c,contradiction
3941241861.jpg#0r1e,neutral
3058627443.jpg#2r1c,contradiction
3058627443.jpg#2r1n,neutral
3058627443.jpg#2r1e,entailment
314739483.jpg#3r1e,entailment
314739483.jpg#3r1n,neutral
314739483.jpg#3r1c,contradiction
314739483.jpg#1r1e,neutral
314739483.jpg#1r1c,contradiction
314739483.jpg#1r1n,neutral
3132708822.jpg#4r1e,entailment
3132708822.jpg#4r1c,contradiction
3132708822.jpg#4r1n,neutral
2416244705.jpg#4r1e,contradiction
2416244705.jpg#4r1n,neutral
2416244705.jpg#4r1c,contradiction
3879971251.jpg#0r1n,neutral
3879971251.jpg#0r1c,contradiction
3879971251.jpg#0r1e,entailment
4266278775.jpg#2r1n,entailment
4266278775.jpg#2r1c,contradiction
4115261994.jpg#0r1e,entailment
4115261994.jpg#0r1n,contradiction
4115261994.jpg#0r1c,contradiction
1434151732.jpg#4r1e,entailment
1434151732.jpg#4r1n,contradiction
1434151732.jpg#4r1c,neutral
5403972062.jpg#4r1n,entailment
5403972062.jpg#4r1e,entailment
5403972062.jpg#4r1c,neutral
3749555902.jpg#0r1n,entailment
3749555902.jpg#0r1e,contradiction
3749555902.jpg#0r1c,entailment
297285273.jpg#3r1n,neutral
297285273.jpg#3r1c,neutral
297285273.jpg#3r1e,entailment
4337871573.jpg#0r1e,entailment
4337871573.jpg#0r1c,contradiction
4337871573.jpg#0r1n,contradiction
2424111022.jpg#4r1e,entailment
2424111022.jpg#4r1n,entailment
1910013808.jpg#0r1e,contradiction
1910013808.jpg#0r1n,neutral
1910013808.jpg#0r1c,contradiction
482098572.jpg#1r1n,neutral
482098572.jpg#1r1e,neutral
482098572.jpg#1r1c,contradiction
944860697.jpg#4r1e,entailment
944860697.jpg#4r1n,contradiction
944860697.jpg#4r1c,entailment
8137819284.jpg#1r1n,contradiction
8137819284.jpg#1r1c,contradiction
8137819284.jpg#1r1e,neutral
390220229.jpg#0r1n,neutral
390220229.jpg#0r1e,entailment
390220229.jpg#0r1c,contradiction
2536991887.jpg#3r1c,entailment
2536991887.jpg#3r1n,neutral
2536991887.jpg#3r1e,entailment
3410899419.jpg#4r1e,contradiction
3410899419.jpg#4r1c,contradiction
3410899419.jpg#4r1n,entailment
3262845042.jpg#0r1n,contradiction
3262845042.jpg#0r1c,entailment
3096918227.jpg#0r1n,neutral
3096918227.jpg#0r1e,entailment
3096918227.jpg#0r1c,neutral
47529535.jpg#4r1e,neutral
47529535.jpg#4r1c,neutral
47529535.jpg#4r1n,neutral
3433259846.jpg#0r1c,neutral
3433259846.jpg#0r1e,neutral
3433259846.jpg#0r1n,neutral
766061382.jpg#4r1c,contradiction
766061382.jpg#4r1n,contradiction
766061382.jpg#4r1e,entailment
4692725862.jpg#3r1c,contradiction
4692725862.jpg#3r1e,contradiction
4692725862.jpg#3r1n,neutral
500665418.jpg#2r1c,contradiction
500665418.jpg#2r1e,entailment
500665418.jpg#2r1n,neutral
3783803365.jpg#2r1e,entailment
3783803365.jpg#2r1c,entailment
3783803365.jpg#2r1n,entailment
2578161080.jpg#2r1c,entailment
2578161080.jpg#2r1e,entailment
2578161080.jpg#2r1n,neutral
180506881.jpg#2r1c,entailment
180506881.jpg#2r1e,entailment
180506881.jpg#2r1n,neutral
6357647385.jpg#0r1n,neutral
6357647385.jpg#0r1e,entailment
6357647385.jpg#0r1c,contradiction
215978818.jpg#2r1e,entailment
215978818.jpg#2r1n,contradiction
215978818.jpg#0r1c,contradiction
215978818.jpg#0r1e,entailment
215978818.jpg#0r1n,neutral
3901773161.jpg#3r1e,entailment
3901773161.jpg#3r1c,contradiction
3901773161.jpg#3r1n,entailment
203146155.jpg#1r1c,neutral
203146155.jpg#1r1n,neutral
203146155.jpg#1r1e,entailment
4968358093.jpg#1r1e,entailment
4968358093.jpg#1r1n,neutral
4968358093.jpg#1r1c,contradiction
3537218226.jpg#0r1n,entailment
3537218226.jpg#0r1e,entailment
3537218226.jpg#0r1c,contradiction
686569442.jpg#1r1c,contradiction
686569442.jpg#1r1e,neutral
686569442.jpg#1r1n,contradiction
5732157460.jpg#0r1n,neutral
5732157460.jpg#0r1e,entailment
5732157460.jpg#0r1c,entailment
300026912.jpg#4r1e,entailment
300026912.jpg#4r1c,contradiction
300026912.jpg#4r1n,entailment
3486831913.jpg#4r1n,contradiction
3486831913.jpg#4r1c,contradiction
3486831913.jpg#4r1e,entailment
413231421.jpg#2r2e,entailment
413231421.jpg#2r2n,entailment
413231421.jpg#2r2c,contradiction
2898810636.jpg#4r1c,contradiction
2898810636.jpg#4r1n,contradiction
2898810636.jpg#4r1e,neutral
3160699.jpg#1r1e,contradiction
3160699.jpg#1r1n,neutral
3160699.jpg#1r1c,contradiction
3110631369.jpg#4r1c,contradiction
3110631369.jpg#4r1n,neutral
3110631369.jpg#4r1e,entailment
2907244809.jpg#4r1n,neutral
2907244809.jpg#4r1e,entailment
2907244809.jpg#4r1c,neutral
6827875949.jpg#0r1n,neutral
6827875949.jpg#0r1c,neutral
6827875949.jpg#0r1e,entailment
7192379802.jpg#4r1c,contradiction
7192379802.jpg#4r1n,neutral
7192379802.jpg#4r1e,entailment
2394003437.jpg#4r1n,contradiction
2394003437.jpg#4r1c,contradiction
2394003437.jpg#4r1e,entailment
1947351225.jpg#1r1c,contradiction
1947351225.jpg#1r1e,entailment
1947351225.jpg#1r1n,contradiction
348223687.jpg#4r1e,entailment
348223687.jpg#4r1c,contradiction
348223687.jpg#4r1n,neutral
2428086758.jpg#4r1c,contradiction
2428086758.jpg#4r1e,neutral
2428086758.jpg#4r1n,neutral
2434440948.jpg#0r1e,entailment
2434440948.jpg#0r1n,neutral
2434440948.jpg#0r1c,contradiction
2400461120.jpg#1r1e,neutral
2400461120.jpg#1r1n,neutral
2400461120.jpg#1r1c,neutral
3013469764.jpg#1r1n,neutral
3013469764.jpg#1r1e,neutral
3013469764.jpg#1r1c,entailment
3327761688.jpg#0r1n,contradiction
3327761688.jpg#0r1c,contradiction
3327761688.jpg#0r1e,neutral
4480997710.jpg#4r1c,contradiction
4480997710.jpg#4r1e,entailment
4480997710.jpg#4r1n,neutral
4836132337.jpg#0r1n,entailment
4836132337.jpg#0r1e,contradiction
4836132337.jpg#0r1c,contradiction
302740416.jpg#1r1c,neutral
302740416.jpg#1r1n,neutral
302740416.jpg#1r1e,entailment
302740416.jpg#2r1e,entailment
302740416.jpg#2r1n,contradiction
302740416.jpg#2r1c,entailment
6716031215.jpg#0r1c,contradiction
6716031215.jpg#0r1e,entailment
6716031215.jpg#0r1n,entailment
2508024651.jpg#1r1c,contradiction
2508024651.jpg#1r1e,entailment
2508024651.jpg#1r1n,contradiction
3259757648.jpg#2r1c,contradiction
3259757648.jpg#2r1e,entailment
3259757648.jpg#2r1n,neutral
2700147489.jpg#3r1c,contradiction
2700147489.jpg#3r1e,entailment
2700147489.jpg#3r1n,neutral
2507831979.jpg#2r1c,contradiction
2507831979.jpg#2r1n,neutral
2507831979.jpg#2r1e,entailment
5727946383.jpg#0r1c,contradiction
5727946383.jpg#0r1e,entailment
6753255813.jpg#2r1e,neutral
6753255813.jpg#2r1n,neutral
6753255813.jpg#2r1c,contradiction
2957660840.jpg#4r1e,neutral
2957660840.jpg#4r1n,neutral
2957660840.jpg#4r1c,neutral
3701226275.jpg#0r1e,entailment
3701226275.jpg#0r1n,neutral
3701226275.jpg#0r1c,contradiction
4569008208.jpg#0r1n,contradiction
4569008208.jpg#0r1c,entailment
4569008208.jpg#0r1e,entailment
561179890.jpg#1r1n,neutral
561179890.jpg#1r1c,contradiction
3503689049.jpg#4r1e,entailment
3503689049.jpg#4r1n,neutral
3503689049.jpg#4r1c,contradiction
518230621.jpg#3r1e,neutral
518230621.jpg#3r1c,neutral
518230621.jpg#3r1n,neutral
464542381.jpg#3r1n,neutral
464542381.jpg#3r1c,entailment
464542381.jpg#3r1e,entailment
294074951.jpg#1r1e,neutral
294074951.jpg#1r1c,neutral
294074951.jpg#1r1n,neutral
2613920405.jpg#3r1e,contradiction
2613920405.jpg#3r1c,contradiction
2613920405.jpg#3r1n,contradiction
110595925.jpg#0r1c,entailment
110595925.jpg#0r1e,entailment
110595925.jpg#0r1n,neutral
4685056764.jpg#2r1e,entailment
4685056764.jpg#2r1c,contradiction
4685056764.jpg#2r1n,neutral
4685056764.jpg#1r1n,contradiction
4685056764.jpg#1r1c,neutral
4685056764.jpg#1r1e,entailment
4685056764.jpg#0r1c,neutral
4685056764.jpg#0r1n,neutral
2146640888.jpg#3r1e,entailment
2146640888.jpg#3r1c,entailment
2146640888.jpg#3r1n,neutral
3621649810.jpg#2r1n,neutral
3621649810.jpg#2r1c,contradiction
3621649810.jpg#2r1e,entailment
2101729860.jpg#2r1e,entailment
2101729860.jpg#2r1c,contradiction
2101729860.jpg#2r1n,neutral
4421399995.jpg#1r1e,contradiction
4421399995.jpg#1r1n,neutral
4421399995.jpg#1r1c,entailment
3399843227.jpg#2r1c,neutral
3399843227.jpg#2r1n,entailment
3399843227.jpg#2r1e,entailment
5730444205.jpg#1r1e,entailment
5730444205.jpg#1r1n,neutral
5730444205.jpg#1r1c,neutral
3344578125.jpg#0r1e,entailment
3344578125.jpg#0r1c,neutral
3344578125.jpg#0r1n,neutral
2168723623.jpg#0r1c,contradiction
2168723623.jpg#0r1e,contradiction
2168723623.jpg#0r1n,entailment
2965189317.jpg#0r1e,entailment
2965189317.jpg#0r1n,contradiction
2965189317.jpg#0r1c,contradiction
4633771017.jpg#2r1c,entailment
4633771017.jpg#2r1e,entailment
4633771017.jpg#2r1n,neutral
7511707760.jpg#3r1e,entailment
7511707760.jpg#3r1n,neutral
7511707760.jpg#3r1c,contradiction
3284887033.jpg#1r1e,neutral
3284887033.jpg#1r1n,neutral
3284887033.jpg#1r1c,contradiction
5749795798.jpg#1r1n,neutral
5749795798.jpg#1r1e,entailment
5749795798.jpg#1r1c,contradiction
3494151850.jpg#2r1n,neutral
3494151850.jpg#2r1c,contradiction
3494151850.jpg#2r1e,entailment
3312455265.jpg#1r1n,neutral
3312455265.jpg#1r1e,entailment
3312455265.jpg#1r1c,contradiction
2938747424.jpg#2r1n,neutral
2938747424.jpg#2r1e,neutral
2938747424.jpg#2r1c,contradiction
2938747424.jpg#3r1n,neutral
2938747424.jpg#3r1e,entailment
2938747424.jpg#3r1c,contradiction
2431120202.jpg#2r1c,contradiction
2431120202.jpg#2r1e,entailment
2431120202.jpg#2r1n,entailment
3106481014.jpg#2r1c,contradiction
3106481014.jpg#2r1e,entailment
3106481014.jpg#2r1n,entailment
4830292666.jpg#3r1c,contradiction
4830292666.jpg#3r1n,entailment
4830292666.jpg#3r1e,entailment
3521374954.jpg#1r1e,entailment
3521374954.jpg#1r1n,neutral
3521374954.jpg#1r1c,contradiction
3938498023.jpg#3r1c,entailment
3938498023.jpg#3r1n,contradiction
3724623861.jpg#3r1n,neutral
3724623861.jpg#3r1e,entailment
3724623861.jpg#3r1c,contradiction
2964438493.jpg#0r1c,contradiction
2964438493.jpg#0r1e,entailment
2148680620.jpg#0r2n,contradiction
2148680620.jpg#0r2c,contradiction
2148680620.jpg#0r1c,contradiction
2148680620.jpg#0r2e,contradiction
2148680620.jpg#0r1n,contradiction
2148680620.jpg#0r1e,contradiction
4972937159.jpg#0r1e,contradiction
4972937159.jpg#0r1n,contradiction
2466420387.jpg#1r1e,entailment
2466420387.jpg#1r1c,contradiction
2466420387.jpg#1r1n,entailment
23770160.jpg#1r1c,contradiction
23770160.jpg#1r1e,entailment
4979032290.jpg#2r1c,contradiction
4979032290.jpg#2r1n,neutral
4979032290.jpg#2r1e,entailment
4979032290.jpg#0r1e,entailment
4979032290.jpg#0r1c,contradiction
4979032290.jpg#0r1n,contradiction
83701972.jpg#1r1n,neutral
83701972.jpg#1r1c,neutral
83701972.jpg#1r1e,entailment
7842242014.jpg#2r1n,contradiction
7842242014.jpg#2r1e,contradiction
7842242014.jpg#2r1c,contradiction
2705921240.jpg#1r1c,contradiction
2705921240.jpg#1r1e,entailment
2705921240.jpg#1r1n,entailment
3969772063.jpg#1r1n,neutral
3969772063.jpg#1r1c,contradiction
3969772063.jpg#1r1e,entailment
8179518136.jpg#1r1n,entailment
8179518136.jpg#1r1e,neutral
8179518136.jpg#1r1c,neutral
1327485320.jpg#4r1c,contradiction
1327485320.jpg#4r1e,entailment
1327485320.jpg#4r1n,entailment
466176275.jpg#0r1n,neutral
466176275.jpg#0r1c,contradiction
466176275.jpg#0r1e,entailment
4630825353.jpg#4r1e,contradiction
4630825353.jpg#4r1n,contradiction
4630825353.jpg#4r1c,contradiction
2456675104.jpg#4r1e,entailment
2456675104.jpg#4r1c,contradiction
2456675104.jpg#4r1n,contradiction
320093980.jpg#1r1e,entailment
320093980.jpg#1r1c,contradiction
320093980.jpg#1r1n,neutral
4198759209.jpg#1r1c,contradiction
4198759209.jpg#1r1n,neutral
4198759209.jpg#1r1e,entailment
6386779555.jpg#2r1c,neutral
6386779555.jpg#2r1n,neutral
6386779555.jpg#2r1e,entailment
6386779555.jpg#1r1c,contradiction
6386779555.jpg#1r1e,entailment
6386779555.jpg#1r1n,entailment
329828970.jpg#1r1c,entailment
329828970.jpg#1r1e,neutral
329828970.jpg#1r1n,contradiction
531347711.jpg#2r1c,contradiction
531347711.jpg#2r1e,neutral
531347711.jpg#2r1n,neutral
3564436847.jpg#2r1e,entailment
3564436847.jpg#2r1c,contradiction
3564436847.jpg#2r1n,contradiction
4647089599.jpg#0r1e,entailment
4647089599.jpg#0r1c,neutral
4647089599.jpg#0r1n,entailment
38476490.jpg#3r1n,neutral
38476490.jpg#3r1e,entailment
38476490.jpg#3r1c,neutral
38476490.jpg#1r1e,neutral
38476490.jpg#1r1c,contradiction
38476490.jpg#1r1n,contradiction
17266976.jpg#3r1n,neutral
17266976.jpg#3r1c,entailment
17266976.jpg#3r1e,contradiction
8077305139.jpg#0r1e,neutral
8077305139.jpg#0r1c,contradiction
8077305139.jpg#0r1n,neutral
3182518247.jpg#2r1c,entailment
3182518247.jpg#2r1e,entailment
3182518247.jpg#2r1n,neutral
3105315670.jpg#0r1n,neutral
3105315670.jpg#0r1c,contradiction
3105315670.jpg#0r1e,entailment
32490830.jpg#1r1e,entailment
32490830.jpg#1r1c,contradiction
32490830.jpg#1r1n,entailment
2537603442.jpg#4r1n,contradiction
2537603442.jpg#4r1e,entailment
2537603442.jpg#4r1c,contradiction
2548027495.jpg#0r1c,neutral
2548027495.jpg#0r1n,contradiction
2548027495.jpg#0r1e,entailment
2043520315.jpg#3r1e,entailment
2043520315.jpg#3r1n,entailment
2043520315.jpg#3r1c,neutral
2043520315.jpg#2r1c,contradiction
2043520315.jpg#2r1n,contradiction
2043520315.jpg#2r1e,entailment
221024947.jpg#0r1n,neutral
2572817235.jpg#0r1e,neutral
2572817235.jpg#0r2e,neutral
2572817235.jpg#0r1c,contradiction
2572817235.jpg#0r2n,neutral
2572817235.jpg#0r2c,entailment
2572817235.jpg#0r1n,neutral
4702013646.jpg#0r1e,contradiction
4702013646.jpg#0r1c,contradiction
4702013646.jpg#0r1n,neutral
1643915227.jpg#4r1c,neutral
1643915227.jpg#4r1n,entailment
1643915227.jpg#4r1e,entailment
3240363291.jpg#1r1c,contradiction
3240363291.jpg#1r1n,contradiction
3240363291.jpg#1r1e,entailment
8064982845.jpg#0r1n,neutral
8064982845.jpg#0r1e,entailment
8064982845.jpg#0r1c,contradiction
229978782.jpg#4r1e,entailment
229978782.jpg#4r1n,contradiction
229978782.jpg#4r1c,contradiction
7094986255.jpg#3r1c,contradiction
